UtcTime,ProcessGuid,ProcessId,Image,CommandLine,ParentImage,ParentCommandLine,ParentProcessId,User,IntegrityLevel,is_malicious,mitre_technique_id,technique_name,label
2024-07-02T18:16:24.335Z,{AFB776B0-24BA-4D24-8948-1E3FDD8A06ED},14871,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",30799,CORP\mjones,Medium,0,,,benign
2024-07-05T09:33:16.385Z,{AD150113-7B85-4801-9966-9F0377ED6C7E},64745,C:\Windows\System32\eventvwr.exe,eventvwr.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,60457,CORP\sysadmin,High,0,,,benign
2024-07-02T02:28:11.920Z,{5B6EEFA0-E904-4938-AA46-42AD49339EEE},47751,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k DcomLaunch -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,30170,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T09:42:22.456Z,{3ACC9DAE-F856-4C86-A031-2E89D97A9721},16751,C:\Windows\System32\resmon.exe,resmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,60277,CORP\itops,High,0,,,benign
2024-07-04T09:50:51.510Z,{98A5BC1A-8543-492A-A5C1-BC953562A774},25339,C:\Windows\System32\taskeng.exe,taskeng.exe {GUID} S,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,31388,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T12:23:26.266Z,{B37D0251-34B5-4F75-B052-2020106F9D73},11205,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",20894,CORP\agarwal,Low,0,,,benign
2024-07-03T13:57:59.815Z,{456E6732-0C8B-444D-B49F-A5F9C7D44669},64713,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",57407,CORP\analyst02,Medium,0,,,benign
2024-07-05T11:49:33.389Z,{1AFCF048-07B9-45B7-9FCF-0092B94A8006},30524,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",60539,CORP\netadmin,Medium,0,,,benign
2024-07-05T14:37:07.356Z,{4F20D979-B2DC-4B33-B959-8CD67DD30339},24067,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Install-Module -Name Az -AllowClobber -Force""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,56411,CORP\itops,High,0,,,benign
2024-07-05T20:31:01.114Z,{58B3072D-C351-437E-A1EC-AC7143E11E55},61889,C:\Program Files\Slack\Slack.exe,Slack.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",24788,CORP\dbadmin,Medium,0,,,benign
2024-07-01T14:24:26.979Z,{7BA003E9-3468-4AC2-9A53-4C6F3EB4A3D7},52649,C:\Windows\System32\mmc.exe,mmc.exe diskmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,64951,CORP\itops,High,0,,,benign
2024-07-03T06:11:38.156Z,{F4593E58-95E6-4CF0-8FB3-672E55CBA305},50821,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,50751,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T13:27:04.971Z,{7F48632A-3801-4FBC-801A-65140DAEA901},44531,C:\Program Files\Slack\Slack.exe,Slack.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",61343,CORP\dbadmin,Medium,0,,,benign
2024-07-01T05:50:17.598Z,{AB1F101D-2437-4681-837E-9FC5FE6E4B54},8841,C:\Windows\System32\taskeng.exe,taskeng.exe {GUID} S,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,26939,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T12:38:34.172Z,{16AC70E8-68A1-40E1-898F-689FF15503DF},22210,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Process | Sort-Object CPU -Descending | Select -First 10""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,65159,CORP\agarwal,Medium,0,,,benign
2024-07-03T06:48:10.510Z,{F3BA1703-9BE2-4C69-A36B-CEC4E9CE9013},34733,C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,31593,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-03T14:17:32.552Z,{AD086D08-FBB1-46D1-B055-91105538F05B},33361,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",29688,CORP\helpdesk,Medium,0,,,benign
2024-07-05T08:03:50.341Z,{604FABDA-0404-4409-B217-63DBFD161D2B},16962,C:\Program Files\Zoom\bin\Zoom.exe,Zoom.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",9252,CORP\klee,Medium,0,,,benign
2024-07-03T16:51:17.422Z,{E05B31BD-1492-484C-A08C-1A0CD46A5588},13320,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe --type=gpu-process,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""",56933,CORP\pchen,Low,0,,,benign
2024-07-03T23:52:41.834Z,{3246B0CE-9C6A-4F81-9557-E8EF86CFAFE1},10679,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k DcomLaunch -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,16484,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-05T16:46:20.804Z,{4595F793-6634-47C0-8022-D21B44230CF2},32891,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",20663,CORP\mjones,Low,0,,,benign
2024-07-01T14:29:43.529Z,{5F62A831-C04C-4F9C-859C-F790FCAEE1C8},23578,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,9410,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-03T17:04:57.198Z,{60BEB785-00A4-4457-9299-5059D7B398A3},21826,C:\Windows\System32\mmc.exe,mmc.exe compmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,32841,CORP\admin,High,0,,,benign
2024-07-03T11:17:30.981Z,{78118FEA-8E7A-4297-90FA-A7B751E3CF48},41179,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",23485,CORP\dbadmin,Low,0,,,benign
2024-07-05T08:58:38.763Z,{506CC0BE-B268-41E8-A16F-567BAEF664D1},33553,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --no-first-run,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",55580,CORP\analyst02,Medium,0,,,benign
2024-07-05T12:49:41.348Z,{1ED2F857-6C25-4A8A-838A-6B096EE82894},8310,C:\Program Files\Zoom\bin\Zoom.exe,Zoom.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",20234,CORP\agarwal,Medium,0,,,benign
2024-07-04T16:21:24.773Z,{8706A249-CB13-4EB9-BD5A-2F23DB0D3655},49479,C:\Windows\System32\cmd.exe,cmd.exe /c whoami,C:\Windows\explorer.exe,C:\Windows\explorer.exe,10171,CORP\netadmin,Medium,0,,,benign
2024-07-02T16:42:15.583Z,{74C45D8F-7AAF-475C-A031-E18794E65CDD},41981,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,63095,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T10:59:54.322Z,{4C00906F-8F84-4C6F-B143-6535E3C0B130},2026,C:\Windows\System32\cmd.exe,cmd.exe /c net use Z: \\fileserver\share,C:\Windows\explorer.exe,C:\Windows\explorer.exe,64010,CORP\netadmin,Medium,0,,,benign
2024-07-01T14:17:35.270Z,{B8A294FB-F451-4CE1-B544-57DE35946F59},9524,C:\Windows\regedit.exe,regedit.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,11546,CORP\sysadmin,High,0,,,benign
2024-07-04T17:30:37.410Z,{8453B606-78BA-4497-9515-50C97D9F7BBB},36020,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Import-Module ActiveDirectory; Get-ADComputer -Filter *""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,34201,CORP\jsmith,Medium,0,,,benign
2024-07-01T10:23:44.144Z,{FE327C74-7540-456E-B397-BE5B7CE21940},34477,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Service | Where-Object {$_.Status -eq 'Running'}""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,26458,CORP\sysadmin,High,0,,,benign
2024-07-01T15:18:16.928Z,{770515C4-C287-4402-9A33-F41FE9BEB971},28431,C:\Users\itops\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,27515,CORP\itops,High,0,,,benign
2024-07-03T10:00:47.345Z,{AEBA129C-6DDD-4566-A340-9BE99270674F},52823,C:\Windows\System32\cmd.exe,cmd.exe /c tracert 8.8.8.8,C:\Windows\explorer.exe,C:\Windows\explorer.exe,20334,CORP\admin,High,0,,,benign
2024-07-02T10:30:51.009Z,{CCF58180-4390-4C54-8884-3F75D0059AD1},12574,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",28624,CORP\klee,Low,0,,,benign
2024-07-01T16:41:11.040Z,{652D61DF-16C8-49DE-8ABA-A67718DF291F},17236,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,47374,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-05T23:35:26.764Z,{882F0C63-5C80-4DB1-BA8F-69414C8D7094},7914,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,51219,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T08:12:54.672Z,{B5ABCF86-92C0-425D-AAF7-74CF93962C3C},61998,C:\Windows\System32\odbcad32.exe,odbcad32.exe,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",53685,CORP\helpdesk,Medium,0,,,benign
2024-07-04T14:45:12.077Z,{D199E32C-640A-4D65-84BB-4E0861846D4B},39803,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",46260,CORP\netadmin,Medium,0,,,benign
2024-07-03T09:15:35.615Z,{AF3F344F-4656-410C-A178-DAFBA688B332},40322,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ADUser -Filter * -Properties LastLogonDate | Select Name, LastLogonDate""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,48263,CORP\sysadmin,High,0,,,benign
2024-07-03T23:04:42.990Z,{F1A62F04-4140-4958-9B67-EBDC76B5E98F},36321,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,54677,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T09:28:47.342Z,{44976358-918F-4F79-AE1C-57C6C993678C},18024,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",24656,CORP\pchen,Low,0,,,benign
2024-07-04T02:29:51.654Z,{E72AF692-3CBF-4307-9C20-978D0732C207},4978,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,24653,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T07:37:20.825Z,{BC91EB97-EBFF-483A-AB93-4AF5BF994178},49372,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,46719,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T16:23:12.421Z,{F72FEDDD-CD07-4FF5-AC02-CB1E0F2E85CE},58813,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe --type=gpu-process,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""",37736,CORP\klee,Low,0,,,benign
2024-07-01T17:46:24.359Z,{25D4D865-4B24-4D9D-A593-39438582EBCD},64127,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Service | Where-Object {$_.Status -eq 'Running'}""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,29140,CORP\admin,High,0,,,benign
2024-07-03T22:32:58.279Z,{03CFA816-10A6-4A59-92DC-1DD9B45E3136},55425,C:\Program Files\7-Zip\7zFM.exe,7zFM.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",11783,CORP\dbadmin,Medium,0,,,benign
2024-07-03T14:46:10.860Z,{8FEC076E-6497-4BBF-8C21-7F470749D126},31630,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",61263,CORP\helpdesk,Medium,0,,,benign
2024-07-02T15:21:23.845Z,{E298D1CA-88F4-4D03-899A-708E8E0D1E95},4556,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_5.8.71.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,54515,CORP\admin,High,0,,,benign
2024-07-03T15:39:17.899Z,{8C1900FC-376D-49B3-9FC2-9A45D3563B2E},49042,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_3.2.42.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,7091,CORP\admin,High,0,,,benign
2024-07-01T13:13:47.550Z,{D8B5BD32-C277-4B56-9CD4-7F31360E3506},14885,C:\Python311\python.exe,python.exe script.py,C:\Windows\System32\cmd.exe,cmd.exe,14356,CORP\klee,Medium,0,,,benign
2024-07-02T17:44:22.881Z,{995A3528-751F-4C4B-9555-E996988C00CE},47579,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ChildItem -Path C:\Logs -Recurse -Filter *.log""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,40994,CORP\admin,High,0,,,benign
2024-07-02T18:12:53.829Z,{0B8078BA-C6F7-4024-B39F-75378EC04FE6},58778,C:\Windows\SoftwareDistribution\Download\Install\update.exe,update.exe /quiet /norestart,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,64595,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T14:08:53.645Z,{0A9C0AE5-AADB-41C8-988D-4887DAAAEF9F},16167,C:\Windows\System32\cmd.exe,cmd.exe /c ping 8.8.8.8,C:\Windows\explorer.exe,C:\Windows\explorer.exe,5454,CORP\itops,High,0,,,benign
2024-07-01T12:51:15.568Z,{3D294651-2CF2-44D4-AB2B-1507D51446DA},29325,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe --type=gpu-process,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""",57119,CORP\klee,Low,0,,,benign
2024-07-01T14:28:44.608Z,{4B075786-4BD0-4F29-BA81-DB53C61B5F45},31796,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",20087,CORP\dbadmin,Medium,0,,,benign
2024-07-02T10:29:24.276Z,{53276E61-CCE8-43BC-B724-E04B40FC4E4D},61646,C:\Program Files\Microsoft\Teams\current\Teams.exe,Teams.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",42943,CORP\mjones,Medium,0,,,benign
2024-07-04T12:56:28.799Z,{9B52F891-EA23-4F7B-9B6B-98C3B27BC6AA},57544,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",62523,CORP\netadmin,Low,0,,,benign
2024-07-02T10:32:34.710Z,{23D41EEA-E676-4705-9B75-1DC84A0B11BE},42738,C:\Windows\System32\perfmon.exe,perfmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,22127,CORP\itops,High,0,,,benign
2024-07-04T02:49:03.943Z,{D9734479-D0EA-4737-9F9F-7BA4B3B6D127},51521,C:\Windows\System32\dwm.exe,dwm.exe,C:\Windows\System32\smss.exe,smss.exe,22914,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-03T12:48:52.500Z,{C9BA82CC-034F-4665-91F6-3BAC5234A6F7},64341,C:\Windows\System32\cmd.exe,cmd.exe /c type C:\Windows\System32\drivers\etc\hosts,C:\Windows\explorer.exe,C:\Windows\explorer.exe,48419,CORP\dbadmin,Medium,0,,,benign
2024-07-04T16:32:05.406Z,{C1C3F8A8-1C08-4961-A609-6CA11CE9A9C9},24846,C:\Windows\System32\mmc.exe,mmc.exe diskmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,33910,CORP\admin,High,0,,,benign
2024-07-02T12:49:18.721Z,{123F862C-A388-400F-AABA-7D711270F1B7},14584,C:\Windows\System32\cmd.exe,cmd.exe /c net use Z: \\fileserver\share,C:\Windows\explorer.exe,C:\Windows\explorer.exe,46235,CORP\pchen,Medium,0,,,benign
2024-07-05T16:30:11.379Z,{BC58589A-3CD9-431D-A58C-18D5C38F977F},37640,C:\Windows\System32\odbcad32.exe,odbcad32.exe,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",37366,CORP\analyst02,Medium,0,,,benign
2024-07-03T14:15:09.099Z,{B804F6C6-388A-4ED7-8B28-1E60CA881600},4316,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,20019,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-03T12:08:24.792Z,{806C2730-9D55-4E22-9F69-34A4F8D8DAA5},54304,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Service | Where-Object {$_.Status -eq 'Running'}""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,50358,CORP\admin,High,0,,,benign
2024-07-03T09:15:12.194Z,{F12C5626-1212-4A3D-8497-AF5D49A34C3F},36146,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --no-first-run,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",30400,CORP\agarwal,Medium,0,,,benign
2024-07-03T15:36:50.248Z,{080A0336-0779-43E8-AE73-661602F41FF9},22357,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-EventLog -LogName System -Newest 50""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,25645,CORP\jsmith,Medium,0,,,benign
2024-07-05T15:39:46.144Z,{1259C5C0-8EF9-47C8-8B7E-EDB3D5695E22},46552,C:\Program Files\Docker\Docker\resources\bin\docker.exe,docker.exe ps -a,C:\Windows\System32\cmd.exe,cmd.exe,46793,CORP\mjones,Medium,0,,,benign
2024-07-05T12:44:59.898Z,{65708679-D01F-4F97-9CF2-1084E03D43F0},25187,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ItemProperty HKLM:\Software\Microsoft\Windows\CurrentVersion\Uninstall\*""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,30798,CORP\admin,High,0,,,benign
2024-07-05T14:27:11.498Z,{6CD431B7-A9A2-4918-AE9A-8770A2FE606A},42648,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Import-Module ActiveDirectory; Get-ADComputer -Filter *""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,36217,CORP\agarwal,Medium,0,,,benign
2024-07-02T00:44:24.366Z,{7A4DB6F3-1FD4-4D66-A060-136275F8283C},48474,C:\Windows\System32\taskeng.exe,taskeng.exe {GUID} S,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,9829,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T06:09:42.493Z,{8EA79FAC-1970-4077-B444-93CF73338CA7},15696,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,56527,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-05T03:32:08.652Z,{B5053151-D1C6-4F60-94C8-D9D9E2B7E9A0},54737,C:\Windows\System32\wuauclt.exe,wuauclt.exe /detectnow /updatenow,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,26844,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T21:39:07.131Z,{EC7C53B7-CB48-4939-89A0-922E8B8BB47C},64903,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,7336,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-02T13:08:47.799Z,{E50B5924-8BC8-4244-BC2B-6E88CB595224},58243,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ChildItem -Path C:\Logs -Recurse -Filter *.log""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,18613,CORP\itops,High,0,,,benign
2024-07-04T14:28:40.414Z,{5E2C7D94-5D2A-4A28-8EAF-BDFEC60E10DB},29378,C:\Windows\System32\mmc.exe,mmc.exe compmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,21735,CORP\sysadmin,High,0,,,benign
2024-07-02T15:44:31.376Z,{4B362883-246E-4D18-9883-9DA16ED687A3},61575,C:\Windows\System32\SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe /Embedding,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,53251,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-02T14:23:57.391Z,{3223D59D-1387-44ED-B2D1-F9F9233AEE7C},30395,C:\Windows\System32\cmd.exe,cmd.exe /c systeminfo,C:\Windows\explorer.exe,C:\Windows\explorer.exe,57991,CORP\itops,High,0,,,benign
2024-07-04T20:48:53.431Z,{F2318017-43E5-4203-ADBC-C99908F66AD2},17532,C:\Windows\System32\notepad.exe,notepad.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",55716,CORP\analyst01,Medium,0,,,benign
2024-07-05T17:55:40.702Z,{C847D989-A85E-4098-9598-AF83D7E70114},15904,C:\Program Files\Git\bin\git.exe,git.exe status,C:\Windows\System32\cmd.exe,cmd.exe,28350,CORP\klee,Medium,0,,,benign
2024-07-01T15:41:00.068Z,{32A9DB95-0DA8-4FEC-9D5B-CBF985525260},26470,C:\Program Files\Git\bin\git.exe,git.exe pull origin main,C:\Windows\System32\cmd.exe,cmd.exe,44278,CORP\mjones,Medium,0,,,benign
2024-07-05T17:44:08.428Z,{E7119FE7-5BDF-4A6D-B73D-4A3AA5DFF903},55437,C:\Users\itops\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,59892,CORP\itops,High,0,,,benign
2024-07-05T22:12:09.382Z,{DAEEDEBA-2626-4F52-827D-99B36E767C75},50971,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",11587,CORP\pchen,Medium,0,,,benign
2024-07-01T15:16:22.882Z,{9AF9D32F-C12A-42B0-80FC-B825430F14E9},54525,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Install-Module -Name Az -AllowClobber -Force""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,6700,CORP\sysadmin,High,0,,,benign
2024-07-03T11:24:36.033Z,{87495DAD-6AD8-4D3A-91E7-5DF040A22139},40655,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k DcomLaunch -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,11055,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-03T13:23:18.223Z,{6D64158D-D2D1-4E5B-9341-E060A14103AA},63279,C:\Windows\System32\mmc.exe,mmc.exe compmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,50326,CORP\itops,High,0,,,benign
2024-07-05T12:58:35.120Z,{78283B2B-2FE9-4F42-AEE4-488B558B8F7C},18155,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k NetworkService,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,51788,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-03T13:26:02.576Z,{9B058064-A1E8-42C5-BC89-507FFA481F09},57628,C:\Windows\System32\cmd.exe,cmd.exe /c net user,C:\Windows\explorer.exe,C:\Windows\explorer.exe,15501,CORP\klee,Medium,0,,,benign
2024-07-02T23:02:12.471Z,{AD9D3B62-14A9-438E-872B-E2063F29B6BA},49190,C:\Windows\System32\taskeng.exe,taskeng.exe {GUID} S,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,51527,NT AUTHORITY\SYSTEM,System,0,,,benign
